scenario_id,benchmark_id,benchmark_name,organization_count,document_count,in_core,baseline_organization_count,baseline_document_count,leave_one_org_min,leave_one_org_max,leave_one_org_survival_count,leave_one_org_scenario_count,leave_one_doc_min,leave_one_doc_max,leave_one_doc_survival_count,leave_one_doc_scenario_count,survives_every_org_omission,survives_every_document_omission,survives_drop_newest_per_org
reviewed_families_t6,seccodebench,SecCodeBench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,simpleqa,SimpleQA,5,9,false,,,,,,,,,,,,,
reviewed_families_t6,skillsbench,SkillsBench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,super_gpqa,SuperGPQA,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,terminal_bench,Terminal-Bench,9,19,true,,,,,,,,,,,,,
reviewed_families_t6,toolathlon_family,Toolathlon family,5,10,false,,,,,,,,,,,,,
reviewed_families_t6,vending_bench,Vending Bench,1,2,false,,,,,,,,,,,,,
reviewed_families_t6,vibench,ViBench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,video_mme,Video-MME,4,4,false,,,,,,,,,,,,,
reviewed_families_t6,widesearch,WideSearch,2,2,false,,,,,,,,,,,,,
reviewed_families_t6,workspacebench,WorkspaceBench,1,1,false,,,,,,,,,,,,,
reviewed_families_t6,tau_bench_family,tau-bench family,5,9,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,aa_lcr,AA-LCR,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,agieval,AGIEval,2,3,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,aime,AIME,7,15,true,,,,,,,,,,,,,
drop_newest_per_organization_t6,apex_agents,APEX-Agents,2,3,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,arc_agi,ARC-AGI,3,3,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,arc_agi_2,ARC-AGI-2,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,arc_agi_3,ARC-AGI-3,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,asi_bench,ASI-Bench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,agents_last_exam,Agents' Last Exam,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,aider_polyglot,Aider Polyglot,4,4,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,arxivmath,ArXivMath,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,arena_hard,Arena-Hard,3,4,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,automationbench,AutomationBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,bfcl,BFCL,2,3,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,bigbench_extra_hard,BIG-Bench Extra Hard,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,babyvision,BabyVision,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,bankertoolbench,BankerToolBench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,biomysterybench,BioMysteryBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,blueprint_bench_2,Blueprint-Bench 2,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,brokenarxiv,BrokenArXiv,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,browsecomp,BrowseComp,5,10,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,browsecomp_zh,BrowseComp-ZH,2,2,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,cvebench,CVE-Bench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,charxiv_reasoning,CharXiv Reasoning,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,chartqa,ChartQA,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,chartography,Chartography,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,chatbot_arena,Chatbot Arena,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,codeforces,Codeforces,1,2,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,critpt,CritPt,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,cursor_bench,CursorBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,cybergym,CyberGym,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,draco,DRACO,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,drop,DROP,3,5,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,deepswe,DeepSWE,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,deepsearchqa,DeepSearchQA,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,docvqa,DocVQA,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,exploitbench,ExploitBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,frontiercode,FrontierCode,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,gdp_pdf,GDP.pdf,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,gdpval,GDPval,2,3,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,gpqa,GPQA (full),2,2,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,gpqa_diamond,GPQA Diamond,8,20,true,,,,,,,,,,,,,
drop_newest_per_organization_t6,gsm8k,GSM8K,5,6,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,hmmt,HMMT,3,6,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,harbor_index,Harbor-Index,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,healthbench,HealthBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,healthbench_professional,HealthBench Professional,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,horizonmath,HorizonMath,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,humaneval,HumanEval,5,8,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,hle,Humanity's Last Exam,7,13,true,,,,,,,,,,,,,
drop_newest_per_organization_t6,ifbench,IFBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,ifeval,IFEval,6,8,true,,,,,,,,,,,,,
drop_newest_per_organization_t6,imo_answer_bench,IMOAnswerBench,3,6,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,jobbench,JobBench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,jointavbench,JointAVBench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,legal_agent_benchmark,Legal Agent Benchmark,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,livebench,LiveBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,livecodebench,LiveCodeBench,6,12,true,,,,,,,,,,,,,
drop_newest_per_organization_t6,livecodebench_pro,LiveCodeBench Pro,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,longbench,LongBench,2,3,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,math_500,MATH-500,6,10,true,,,,,,,,,,,,,
drop_newest_per_organization_t6,mbpp,MBPP,4,4,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mcp_atlas,MCP Atlas,3,6,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mcp_mark,MCPMark,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mle_bench,MLE-bench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mmlu,MMLU,6,8,true,,,,,,,,,,,,,
drop_newest_per_organization_t6,mmlu_pro,MMLU-Pro,5,9,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mmlu_redux,MMLU-Redux,2,5,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mmmlu,MMMLU,4,4,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mmmu,MMMU,5,9,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mmmu_pro,MMMU-Pro,2,2,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mmvu,MMVU,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mrcr,MRCR,4,7,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mtob,MTOB,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mvbench,MVbench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,matharena_apex_2025,MathArena Apex 2025,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mathvision,MathVision,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,mathvista,MathVista,2,3,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,multichallenge,MultiChallenge,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,nl2repo,NL2Repo,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,osworld,OSWorld,2,2,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,office_qa_pro,OfficeQA Pro,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,omnidocbench,OmniDocBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,omnivideobench,OmniVideoBench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,onemillionbench,OneMillionBench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,posttrainbench,PostTrainBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,programbench,ProgramBench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,rsi_bench,RSI-Bench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,superchem,SUPERChem,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,swe_atlas,SWE Atlas,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,swe_marathon,SWE-Marathon,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,swe_bench_multilingual,SWE-bench Multilingual,3,4,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,swe_bench_pro,SWE-bench Pro,4,6,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,swe_bench_science,SWE-bench Science,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,swe_bench_verified,SWE-bench Verified,7,16,true,,,,,,,,,,,,,
drop_newest_per_organization_t6,scicode,SciCode,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,seccodebench,SecCodeBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,simpleqa,SimpleQA,3,7,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,skillsbench,SkillsBench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,super_gpqa,SuperGPQA,2,2,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,terminal_bench,Terminal-Bench,6,11,true,,,,,,,,,,,,,
drop_newest_per_organization_t6,tool_decathlon,Tool Decathlon,3,6,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,toolathlon_verified,Toolathlon Verified,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,vending_bench,Vending Bench,1,2,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,vibench,ViBench,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,video_mme,Video-MME,3,3,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,widesearch,WideSearch,1,1,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,workspacebench,WorkspaceBench,0,0,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,tau_bench,tau-bench,2,3,false,,,,,,,,,,,,,
drop_newest_per_organization_t6,tau2_bench,tau2-bench,3,5,false,,,,,,,,,,,,,
